date,county,temperature,solar_irradiance,wind_speed,precipitation
2016-01-06,Sligo,6.0,0.4,7.23,18.79
2016-01-07,Sligo,6.11,0.56,8.08,1.56
2016-01-08,Sligo,4.47,0.58,2.95,2.61
2016-01-09,Sligo,4.14,0.37,4.28,1.42
2016-01-10,Sligo,5.89,0.57,6.14,1.4
2016-01-11,Sligo,6.24,0.45,8.93,3.83
2016-01-12,Sligo,5.79,0.69,9.61,1.38
2016-01-13,Sligo,4.81,0.32,5.3,13.16
2016-01-14,Sligo,4.94,0.47,7.4,3.91
2016-01-15,Sligo,5.84,0.69,6.86,0.39
2016-01-16,Sligo,6.49,0.61,3.91,1.04
2016-01-17,Sligo,6.39,0.26,7.78,10.18
2016-01-18,Sligo,6.93,0.42,4.29,3.37
2016-01-19,Sligo,6.61,0.59,2.94,0.7
2016-01-20,Sligo,5.3,0.85,8.13,3.27
2016-01-21,Sligo,9.78,0.46,9.03,5.13
2016-01-22,Sligo,9.79,0.81,10.26,6.93
2016-01-23,Sligo,8.86,0.17,7.19,5.16
2016-01-24,Sligo,11.72,0.36,9.63,1.85
2016-01-25,Sligo,9.07,0.82,9.77,7.93
2016-01-26,Sligo,9.12,0.62,10.24,22.33
2016-01-27,Sligo,6.3,0.72,8.47,11.85
2016-01-28,Sligo,8.12,0.41,11.03,11.54
2016-01-29,Sligo,7.19,0.73,14.04,4.39
2016-01-30,Sligo,4.8,0.82,10.49,3.82
2016-01-31,Sligo,7.63,0.36,7.85,10.37
2016-02-01,Sligo,7.91,0.84,15.59,2.36
2016-02-02,Sligo,5.77,1.1,11.13,5.35
2016-02-03,Sligo,6.85,0.9,8.89,7.18
2016-02-04,Sligo,9.57,0.35,8.36,2.54
2016-02-05,Sligo,6.92,0.5,7.85,10.85
2016-02-06,Sligo,6.02,0.48,10.9,8.56
2016-02-07,Sligo,6.21,0.49,11.62,13.58
2016-02-08,Sligo,6.83,0.79,10.53,11.84
2016-02-09,Sligo,5.82,0.67,8.63,14.35
2016-02-10,Sligo,5.73,1.54,2.7,0.8
2016-02-11,Sligo,4.09,1.77,2.59,2.94
2016-02-12,Sligo,4.27,1.43,4.52,3.14
2016-02-13,Sligo,5.04,0.58,8.2,7.35
2016-02-14,Sligo,4.49,1.68,6.3,0.29
2016-02-15,Sligo,4.94,1.66,4.98,0.7
2016-02-16,Sligo,6.43,0.55,9.92,21.74
2016-02-17,Sligo,5.09,1.95,6.28,1.39
2016-02-18,Sligo,5.79,1.7,6.07,2.19
2016-02-19,Sligo,7.32,0.8,9.01,2.87
2016-02-20,Sligo,6.65,1.17,9.69,3.8
2016-02-21,Sligo,6.68,1.18,7.65,4.84
2016-02-22,Sligo,6.1,2.02,5.98,1.68
2016-02-23,Sligo,5.42,2.55,3.27,0.23
2016-02-24,Sligo,4.61,2.19,3.52,0.82
2016-02-25,Sligo,4.46,1.54,4.2,1.99
2016-02-26,Sligo,3.36,1.33,3.31,7.31
2016-02-27,Sligo,5.33,1.77,2.6,0.66
2016-02-28,Sligo,5.27,2.49,4.02,0.15
2016-02-29,Sligo,6.67,0.81,8.93,17.9
2016-03-01,Sligo,7.63,1.56,10.44,6.29
2016-03-02,Sligo,6.18,2.04,10.9,3.95
2016-03-03,Sligo,5.62,0.89,6.98,5.19
2016-03-04,Sligo,5.68,1.97,9.07,2.02
2016-03-05,Sligo,5.26,2.4,6.48,1.01
2016-03-06,Sligo,4.32,1.51,3.57,5.11
2016-03-07,Sligo,6.02,2.7,6.7,2.49
2016-03-08,Sligo,6.35,1.3,6.76,6.61
2016-03-09,Sligo,6.39,2.59,7.78,1.0
2016-03-10,Sligo,7.52,1.7,3.97,0.26
2016-03-11,Sligo,8.76,0.99,6.87,9.18
2016-03-12,Sligo,9.02,1.7,6.66,1.85
2016-03-13,Sligo,8.58,1.97,4.4,0.18
2016-03-14,Sligo,7.24,3.64,5.04,0.01
2016-03-15,Sligo,7.26,3.33,3.7,0.0
2016-03-16,Sligo,7.74,3.78,3.11,0.11
2016-03-17,Sligo,6.56,3.6,3.56,0.01
2016-03-18,Sligo,6.42,3.15,3.19,0.15
2016-03-19,Sligo,6.65,1.52,2.96,0.34
2016-03-20,Sligo,6.28,3.06,2.46,0.08
2016-03-21,Sligo,7.32,2.15,2.99,0.29
2016-03-22,Sligo,7.58,1.21,3.47,0.26
2016-03-23,Sligo,7.38,3.13,5.94,2.06
2016-03-24,Sligo,7.62,2.96,7.15,5.43
2016-03-25,Sligo,8.17,1.87,9.2,9.33
2016-03-26,Sligo,7.28,1.82,7.81,9.33
2016-03-27,Sligo,6.43,2.98,6.98,7.64
2016-03-28,Sligo,6.19,4.15,5.07,0.8
2016-03-29,Sligo,5.36,3.16,5.0,4.79
2016-03-30,Sligo,6.83,4.14,5.83,0.98
2016-03-31,Sligo,7.12,4.4,6.13,1.93
2016-04-01,Sligo,7.76,1.83,7.94,14.74
2016-04-02,Sligo,7.33,3.44,3.68,2.41
2016-04-03,Sligo,7.73,2.68,3.72,4.18
2016-04-04,Sligo,8.46,4.0,3.78,1.13
2016-04-05,Sligo,7.8,3.62,6.0,2.28
2016-04-06,Sligo,6.75,2.96,11.37,9.56
2016-04-07,Sligo,8.16,3.74,8.28,1.28
2016-04-08,Sligo,6.42,2.56,6.27,6.41
2016-04-09,Sligo,4.2,3.69,3.12,1.8
2016-04-10,Sligo,6.49,2.42,7.92,0.16
2016-04-11,Sligo,7.46,1.11,7.64,8.31
2016-04-12,Sligo,7.2,1.19,3.93,5.75
2016-04-13,Sligo,8.52,3.57,3.03,0.78
2016-04-14,Sligo,7.98,4.08,4.32,0.22
2016-04-15,Sligo,6.18,3.94,7.12,1.83
2016-04-16,Sligo,5.81,4.71,5.92,0.98
2016-04-17,Sligo,7.64,2.79,6.32,0.96
2016-04-18,Sligo,8.17,2.97,5.29,0.96
2016-04-19,Sligo,8.4,3.96,2.03,0.08
2016-04-20,Sligo,9.3,6.18,2.7,0.0
2016-04-21,Sligo,9.12,4.58,5.57,0.0
2016-04-22,Sligo,8.53,5.1,5.86,0.05
2016-04-23,Sligo,6.75,5.5,5.54,0.15
2016-04-24,Sligo,8.09,5.13,5.79,1.42
2016-04-25,Sligo,7.57,4.64,8.3,0.68
2016-04-26,Sligo,6.16,4.92,8.31,0.7
2016-04-27,Sligo,6.08,4.89,5.69,1.54
2016-04-28,Sligo,5.98,4.25,8.2,7.01
2016-04-29,Sligo,6.1,5.65,6.31,2.96
2016-04-30,Sligo,7.51,5.31,6.08,6.12
2016-05-01,Sligo,10.8,2.66,7.87,12.04
2016-05-02,Sligo,8.83,5.92,9.65,4.0
2016-05-03,Sligo,8.47,4.96,7.21,0.77
2016-05-04,Sligo,9.66,3.37,8.95,2.41
2016-05-05,Sligo,9.5,6.36,6.26,0.28
2016-05-06,Sligo,9.21,6.98,3.92,0.06
2016-05-07,Sligo,9.86,1.95,6.29,15.4
2016-05-08,Sligo,13.21,4.83,4.96,1.84
2016-05-09,Sligo,14.58,5.9,4.84,0.04
2016-05-10,Sligo,13.46,3.93,4.53,0.1
2016-05-11,Sligo,13.15,2.44,5.05,1.52
2016-05-12,Sligo,13.31,5.69,4.33,0.0
