date,county,temperature,solar_irradiance,wind_speed,precipitation
2015-09-18,Monaghan,12.15,2.8,2.2,0.81
2015-09-19,Monaghan,12.06,2.1,1.35,0.11
2015-09-20,Monaghan,12.49,1.15,3.33,8.85
2015-09-21,Monaghan,11.23,2.44,2.42,5.04
2015-09-22,Monaghan,9.91,3.19,3.19,0.61
2015-09-23,Monaghan,10.46,2.46,3.65,1.14
2015-09-24,Monaghan,9.54,2.81,4.53,1.66
2015-09-25,Monaghan,9.93,2.11,2.29,0.14
2015-09-26,Monaghan,11.57,2.62,2.36,0.07
2015-09-27,Monaghan,11.02,2.91,2.44,0.16
2015-09-28,Monaghan,11.03,3.33,3.01,0.1
2015-09-29,Monaghan,11.2,3.5,2.1,0.13
2015-09-30,Monaghan,10.4,2.69,2.04,0.17
2015-10-01,Monaghan,11.02,3.02,1.21,0.18
2015-10-02,Monaghan,9.05,1.79,1.04,0.32
2015-10-03,Monaghan,9.48,1.52,0.72,0.26
2015-10-04,Monaghan,10.19,2.58,2.77,0.28
2015-10-05,Monaghan,13.31,0.62,4.25,6.21
2015-10-06,Monaghan,13.24,2.07,2.88,2.32
2015-10-07,Monaghan,8.8,2.69,2.49,0.15
2015-10-08,Monaghan,9.81,2.44,1.85,0.21
2015-10-09,Monaghan,11.19,1.59,1.99,0.97
2015-10-10,Monaghan,10.66,1.61,1.71,0.19
2015-10-11,Monaghan,11.1,1.79,0.83,0.58
2015-10-12,Monaghan,8.23,2.46,2.7,0.14
2015-10-13,Monaghan,7.95,2.65,1.61,0.04
2015-10-14,Monaghan,8.1,2.12,1.8,0.05
2015-10-15,Monaghan,7.85,1.56,1.22,0.04
2015-10-16,Monaghan,7.43,2.11,1.71,0.05
2015-10-17,Monaghan,8.51,1.92,1.83,0.06
2015-10-18,Monaghan,9.44,1.65,1.37,0.31
2015-10-19,Monaghan,8.98,1.15,1.41,0.76
2015-10-20,Monaghan,9.15,1.28,3.09,7.28
2015-10-21,Monaghan,13.04,0.94,5.64,2.43
2015-10-22,Monaghan,9.76,1.62,4.33,0.1
2015-10-23,Monaghan,10.12,0.88,4.72,3.57
2015-10-24,Monaghan,7.95,1.89,3.86,9.62
2015-10-25,Monaghan,7.3,1.0,3.91,0.24
2015-10-26,Monaghan,11.08,0.66,5.84,7.54
2015-10-27,Monaghan,11.08,0.41,2.93,10.85
2015-10-28,Monaghan,9.62,1.56,3.4,0.23
2015-10-29,Monaghan,9.9,1.83,3.8,6.55
2015-10-30,Monaghan,11.27,0.94,4.63,3.02
2015-10-31,Monaghan,11.88,1.4,2.83,0.67
2015-11-01,Monaghan,9.12,1.73,1.56,0.36
2015-11-02,Monaghan,9.3,0.76,1.95,0.52
2015-11-03,Monaghan,8.72,0.59,1.18,0.66
2015-11-04,Monaghan,8.71,0.69,0.84,0.67
2015-11-05,Monaghan,10.18,0.39,2.56,7.23
2015-11-06,Monaghan,10.24,0.97,3.81,5.62
2015-11-07,Monaghan,8.42,0.77,2.71,6.66
2015-11-08,Monaghan,9.1,0.34,5.69,12.32
2015-11-09,Monaghan,11.62,0.38,7.57,7.24
2015-11-10,Monaghan,13.67,0.45,5.74,6.62
2015-11-11,Monaghan,9.59,0.76,4.09,1.27
2015-11-12,Monaghan,8.5,0.45,6.12,2.97
2015-11-13,Monaghan,4.98,0.95,6.06,3.34
2015-11-14,Monaghan,7.73,0.39,4.49,22.45
2015-11-15,Monaghan,13.31,0.33,7.71,8.13
2015-11-16,Monaghan,5.85,1.1,4.97,0.55
2015-11-17,Monaghan,5.91,0.23,4.71,11.24
2015-11-18,Monaghan,8.48,0.76,6.76,8.97
2015-11-19,Monaghan,5.83,0.99,4.46,0.47
2015-11-20,Monaghan,3.25,0.83,5.58,1.07
2015-11-21,Monaghan,2.93,0.5,3.95,1.01
2015-11-22,Monaghan,3.62,0.98,2.52,0.36
2015-11-23,Monaghan,4.17,0.21,3.64,3.85
2015-11-24,Monaghan,6.89,0.53,4.88,2.66
2015-11-25,Monaghan,7.95,0.49,4.65,1.13
2015-11-26,Monaghan,10.15,0.48,3.54,1.58
2015-11-27,Monaghan,6.53,0.27,5.46,5.12
2015-11-28,Monaghan,4.61,0.39,6.17,5.32
2015-11-29,Monaghan,5.93,0.56,7.28,4.73
2015-11-30,Monaghan,2.12,0.63,1.98,11.2
2015-12-01,Monaghan,9.28,0.19,6.18,7.49
2015-12-02,Monaghan,7.55,0.57,3.84,1.46
2015-12-03,Monaghan,3.0,0.2,2.36,19.33
2015-12-04,Monaghan,7.16,0.35,7.57,5.72
2015-12-05,Monaghan,10.69,0.15,10.15,22.76
2015-12-06,Monaghan,6.0,0.84,3.27,3.64
2015-12-07,Monaghan,10.65,0.32,6.37,5.82
2015-12-08,Monaghan,6.24,0.4,5.44,1.01
2015-12-09,Monaghan,8.0,0.26,7.5,5.42
2015-12-10,Monaghan,4.5,0.66,4.6,3.7
2015-12-11,Monaghan,3.08,0.58,4.35,0.42
2015-12-12,Monaghan,1.87,0.26,3.2,21.38
2015-12-13,Monaghan,3.53,0.22,2.5,1.86
2015-12-14,Monaghan,7.82,0.2,3.26,2.45
2015-12-15,Monaghan,9.1,0.23,4.52,5.53
2015-12-16,Monaghan,10.7,0.34,3.71,1.33
2015-12-17,Monaghan,10.94,0.45,5.41,3.71
2015-12-18,Monaghan,10.32,0.17,5.27,2.56
2015-12-19,Monaghan,11.63,0.33,6.45,4.31
2015-12-20,Monaghan,6.79,0.43,5.45,0.73
2015-12-21,Monaghan,5.53,0.59,5.32,5.66
2015-12-22,Monaghan,8.16,0.67,6.34,9.85
2015-12-23,Monaghan,6.04,0.6,6.84,2.36
2015-12-24,Monaghan,4.31,0.57,5.61,6.84
2015-12-25,Monaghan,4.03,0.16,2.52,11.99
2015-12-26,Monaghan,5.2,0.18,2.52,14.96
2015-12-27,Monaghan,5.16,0.48,3.7,0.65
2015-12-28,Monaghan,9.75,0.18,6.9,8.76
2015-12-29,Monaghan,7.56,0.39,6.56,9.49
2015-12-30,Monaghan,7.59,0.19,5.45,16.85
2015-12-31,Monaghan,2.32,0.26,3.89,5.66
2016-01-01,Monaghan,3.78,0.25,5.67,8.81
2016-01-02,Monaghan,6.75,0.31,2.28,3.33
2016-01-03,Monaghan,5.52,0.34,3.46,11.28
2016-01-04,Monaghan,5.87,0.31,2.0,5.95
2016-01-05,Monaghan,5.43,0.24,3.7,6.98
2016-01-06,Monaghan,3.42,0.48,3.48,9.51
2016-01-07,Monaghan,2.96,0.74,4.86,5.84
2016-01-08,Monaghan,1.73,0.56,2.19,6.3
2016-01-09,Monaghan,2.6,0.4,1.7,4.21
2016-01-10,Monaghan,2.45,0.64,4.46,1.53
2016-01-11,Monaghan,2.27,0.54,3.86,0.95
2016-01-12,Monaghan,2.38,0.64,6.35,2.9
2016-01-13,Monaghan,1.33,0.34,3.16,2.67
2016-01-14,Monaghan,0.66,0.64,3.72,1.19
2016-01-15,Monaghan,1.17,0.71,3.7,0.42
2016-01-16,Monaghan,1.33,0.46,1.97,0.88
2016-01-17,Monaghan,4.53,0.4,3.16,5.91
2016-01-18,Monaghan,5.47,0.48,2.36,1.34
2016-01-19,Monaghan,3.85,0.5,0.87,0.42
2016-01-20,Monaghan,1.91,1.15,2.87,0.98
2016-01-21,Monaghan,8.13,0.37,5.66,5.18
2016-01-22,Monaghan,9.04,0.96,6.12,6.78
2016-01-23,Monaghan,7.4,0.47,4.36,6.09
2016-01-24,Monaghan,11.51,0.4,5.37,1.57
2016-01-25,Monaghan,8.54,0.63,6.19,1.84
2016-01-26,Monaghan,8.7,0.71,7.36,15.0
2016-01-27,Monaghan,5.54,0.83,5.76,5.88
2016-01-28,Monaghan,5.18,0.37,6.54,3.85
2016-01-29,Monaghan,6.24,0.99,8.44,1.91
2016-01-30,Monaghan,1.56,0.86,5.76,1.02
2016-01-31,Monaghan,5.53,0.4,4.96,5.74
2016-02-01,Monaghan,6.95,0.99,9.39,1.28
2016-02-02,Monaghan,3.1,1.25,6.7,1.11
2016-02-03,Monaghan,3.88,1.04,5.39,5.46
2016-02-04,Monaghan,9.06,0.6,5.13,1.4
2016-02-05,Monaghan,5.76,0.51,5.07,8.43
2016-02-06,Monaghan,4.43,0.43,5.84,6.11
2016-02-07,Monaghan,4.02,0.78,7.11,6.06
2016-02-08,Monaghan,4.91,0.83,7.5,5.91
2016-02-09,Monaghan,2.64,0.99,5.47,2.32
2016-02-10,Monaghan,2.36,1.74,2.25,0.18
2016-02-11,Monaghan,2.12,1.53,1.18,0.76
2016-02-12,Monaghan,3.73,1.04,2.44,4.7
2016-02-13,Monaghan,3.64,1.01,4.42,4.57
2016-02-14,Monaghan,1.95,1.81,3.54,0.34
2016-02-15,Monaghan,1.24,1.98,1.92,0.01
2016-02-16,Monaghan,4.89,0.56,6.23,16.42
2016-02-17,Monaghan,1.25,1.76,2.26,5.48
2016-02-18,Monaghan,1.54,1.93,3.23,0.44
2016-02-19,Monaghan,4.4,0.77,5.04,2.11
2016-02-20,Monaghan,4.89,0.97,5.78,1.84
2016-02-21,Monaghan,5.68,0.96,4.3,3.9
2016-02-22,Monaghan,2.57,1.99,3.48,0.72
2016-02-23,Monaghan,1.92,2.48,2.22,0.12
2016-02-24,Monaghan,0.83,2.13,1.95,0.31
2016-02-25,Monaghan,0.77,1.52,1.79,0.12
2016-02-26,Monaghan,2.74,1.1,2.31,2.62
2016-02-27,Monaghan,2.44,1.72,1.83,0.13
2016-02-28,Monaghan,2.27,2.53,1.73,0.01
2016-02-29,Monaghan,3.92,0.74,4.77,11.4
2016-03-01,Monaghan,7.09,1.77,6.48,7.5
2016-03-02,Monaghan,3.54,1.87,7.0,5.42
2016-03-03,Monaghan,3.14,1.45,3.92,4.98
2016-03-04,Monaghan,2.81,2.18,5.34,3.92
2016-03-05,Monaghan,2.76,2.59,4.31,0.79
2016-03-06,Monaghan,0.84,2.03,1.57,0.3
2016-03-07,Monaghan,2.86,2.23,2.97,0.96
2016-03-08,Monaghan,4.48,1.7,3.43,5.88
2016-03-09,Monaghan,4.17,3.04,4.93,0.69
2016-03-10,Monaghan,5.53,2.52,1.73,0.1
2016-03-11,Monaghan,7.3,1.18,3.27,3.19
2016-03-12,Monaghan,8.64,2.26,3.04,0.4
2016-03-13,Monaghan,7.86,2.02,2.09,0.06
2016-03-14,Monaghan,5.92,3.78,3.18,0.01
2016-03-15,Monaghan,6.3,2.94,2.53,0.01
2016-03-16,Monaghan,6.38,2.46,2.7,0.21
2016-03-17,Monaghan,4.49,3.74,1.97,0.01
2016-03-18,Monaghan,3.65,1.8,1.95,0.27
2016-03-19,Monaghan,5.86,2.18,1.97,0.17
2016-03-20,Monaghan,5.78,3.5,1.69,0.1
2016-03-21,Monaghan,5.09,1.78,1.44,0.23
2016-03-22,Monaghan,6.85,1.65,1.09,0.4
2016-03-23,Monaghan,6.69,2.1,2.73,0.8
2016-03-24,Monaghan,5.84,2.07,3.93,4.59
2016-03-25,Monaghan,6.48,2.44,5.47,1.42
2016-03-26,Monaghan,7.34,1.47,6.06,15.0
2016-03-27,Monaghan,4.96,2.75,5.28,3.96
2016-03-28,Monaghan,4.51,3.88,3.17,0.71
2016-03-29,Monaghan,3.82,2.89,2.88,2.0
2016-03-30,Monaghan,4.45,3.47,3.07,0.55
2016-03-31,Monaghan,5.13,4.23,2.55,0.19
2016-04-01,Monaghan,6.66,1.43,5.03,15.29
2016-04-02,Monaghan,6.47,2.65,2.23,8.14
2016-04-03,Monaghan,7.13,1.85,3.32,8.84
2016-04-04,Monaghan,6.59,2.35,1.96,1.93
2016-04-05,Monaghan,6.71,3.44,3.44,1.8
2016-04-06,Monaghan,5.06,2.8,6.83,5.6
2016-04-07,Monaghan,6.91,3.52,5.62,1.56
2016-04-08,Monaghan,4.58,2.12,3.05,4.19
2016-04-09,Monaghan,2.7,4.41,1.34,1.13
2016-04-10,Monaghan,4.77,3.83,4.86,0.45
2016-04-11,Monaghan,6.6,1.65,4.93,16.1
2016-04-12,Monaghan,7.21,1.44,1.78,6.78
2016-04-13,Monaghan,8.06,2.78,1.38,0.93
2016-04-14,Monaghan,7.35,3.12,2.3,0.57
2016-04-15,Monaghan,4.34,3.59,4.03,1.24
2016-04-16,Monaghan,3.12,4.78,3.46,0.88
2016-04-17,Monaghan,5.19,3.44,3.21,0.19
2016-04-18,Monaghan,6.9,3.28,3.7,0.52
2016-04-19,Monaghan,6.9,4.27,0.97,0.0
2016-04-20,Monaghan,7.94,6.49,1.68,0.0
2016-04-21,Monaghan,8.55,5.21,2.57,0.0
2016-04-22,Monaghan,8.38,4.54,2.99,0.04
2016-04-23,Monaghan,6.01,5.0,3.34,0.1
2016-04-24,Monaghan,7.28,3.74,3.68,0.9
